Line1_length,Line2_length,Line3_length,Line4_length,Line1_angle,Line2_angle,Line3_angle,Line4_angle,Shape
92.76313923105448,238.05251521460553,123.9395013706284,31.144823004794873,0.0,0.0,0.0,0.0,4
129.83836104942176,290.2481696755382,141.40014144264495,41.012193308819754,0.0,0.0,0.0,0.0,0
67.91170738539859,155.0,74.52516353554684,20.0,0.0,0.0,0.0,0.0,2
41.593268686170845,103.12128781197411,48.76474136094644,14.035668847618199,0.0,0.0,1.2074182697257333e-06,0.0,4
204.0245083317198,488.4096641140509,241.13274352522097,72.06247289678588,0.0,0.0,0.0,0.0,2
44.553338819890925,117.00427342623003,57.0087712549569,16.1245154965971,0.0,0.0,0.0,0.0,3
108.77959367454909,323.02476685232665,168.6475615003075,53.600373133029585,0.0,0.0,0.0,0.0,0
51.78802950489621,121.01652779682617,65.11528238439882,25.0,0.0,0.0,0.0,0.0,4
37.33630940518894,86.37129152675674,36.05551275463989,7.0,0.0,0.0,0.0,0.0,3
141.90842117365693,300.00166666203705,120.66896867049125,26.076809620810597,0.0,0.0,0.0,1.2074182697257333e-06,3
85.70297544426332,183.02458851203573,81.49233092751734,24.0,0.0,0.0,0.0,0.0,3
76.23647421018367,207.1955597979841,107.56393447619885,27.073972741361768,0.0,0.0,0.0,0.0,2
64.28841264178172,143.01398533010678,65.11528238439882,17.029386365926403,0.0,0.0,0.0,1.2074182697257333e-06,4
133.3641631023867,333.29416436535456,155.23208431248997,45.044422518220834,0.0,0.0,0.0,8.537736462515939e-07,4
48.104053883222775,99.14131328563285,58.0,20.223748416156685,0.0,0.0,0.0,0.0,1
53.36665625650534,124.00403219250575,58.05170109479997,12.041594578792296,0.0,8.537736462515939e-07,0.0,0.0,4
114.12712210513327,231.05410621756974,101.41498903022176,22.02271554554524,0.0,0.0,0.0,0.0,0
41.43669871020132,111.75866856758807,47.885279575251516,15.132745950421556,0.0,0.0,0.0,8.537736462515939e-07,3
90.60905032059435,211.11608181282637,115.31695452100702,36.22154055254967,0.0,0.0,8.537736462515939e-07,1.2074182697257333e-06,0
125.78155667664477,261.6199533674754,113.13708498984761,29.017236257093817,0.0,0.0,8.537736462515939e-07,0.0,0
65.19202405202648,126.4792473095883,58.9406481131655,13.0,0.0,0.0,0.0,0.0,1
61.84658438426491,140.00357138301865,73.7563556583431,24.020824298928627,0.0,0.0,0.0,0.0,2
74.24284477308234,163.35544068074378,80.99382692526635,21.37755832643195,0.0,0.0,0.0,0.0,3
54.817880294662984,123.00406497347964,62.64982043070834,20.024984394500787,0.0,8.537736462515939e-07,0.0,8.537736462515939e-07,4
78.33900688673555,173.1040149736568,82.22530024268686,30.0,0.0,0.0,0.0,0.0,4
80.11242100947892,212.5770448566825,108.46197490364999,28.284271247461902,0.0,8.537736462515939e-07,0.0,8.537736462515939e-07,0
120.83045973594572,278.0647406630334,142.414886862294,40.0,0.0,0.0,0.0,0.0,2
67.68308503607086,161.15210206509875,89.26925562588724,23.08679276123039,0.0,8.537736462515939e-07,8.537736462515939e-07,0.0,1
114.54256850621083,270.05369836386245,144.00694427700353,29.410882339705484,0.0,0.0,0.0,0.0,4
148.48568954616468,339.0722636843067,165.32694880145826,34.0147027033899,0.0,0.0,0.0,1.2074182697257333e-06,0
106.92053123698928,251.00796800101784,123.0,34.0147027033899,0.0,0.0,0.0,1.2074182697257333e-06,0
41.773197148410844,105.11898020814318,53.75872022286245,12.041594578792296,0.0,0.0,0.0,0.0,4
108.34205093129813,273.25080054777516,131.5750736271882,33.13608305156178,0.0,0.0,0.0,0.0,0
73.7563556583431,166.30093204789924,85.84287972802403,28.071337695236398,0.0,0.0,0.0,0.0,4
57.07889277132134,126.49505919204908,65.45991139621256,18.24828759089466,0.0,8.537736462515939e-07,0.0,0.0,4
79.81227975693966,194.0103090044444,106.06601717798213,38.05259518088089,0.0,0.0,0.0,0.0,0
144.9310180741169,352.4102722679916,193.31063085097003,59.00847396772772,0.0,0.0,1.2074182697257333e-06,0.0,1
34.539832078341085,73.16419889536138,36.013886210738214,11.40175425099138,0.0,0.0,0.0,0.0,2
111.12605455067681,245.34465553584002,132.6386067478093,49.040799340956916,0.0,0.0,0.0,1.2074182697257333e-06,0
82.73451516749222,179.17868176767013,84.64632301523794,19.0,0.0,8.537736462515939e-07,0.0,0.0,2
82.96987405076617,190.26297590440447,93.39164844888434,24.020824298928627,0.0,0.0,0.0,0.0,4
110.3675676999362,216.27991122617004,102.42070103255493,31.016124838541646,0.0,0.0,0.0,8.537736462515939e-07,2
47.43416490252569,106.16967551989597,42.720018726587654,14.0,0.0,0.0,0.0,0.0,0
52.630789467763066,116.06894502837527,65.49045732013177,14.0,0.0,0.0,1.2074182697257333e-06,0.0,1
110.38568747804219,237.16871631815187,118.00423721205946,33.13608305156178,0.0,0.0,0.0,0.0,0
87.92041856133307,195.1640335717624,79.2464510246358,29.068883707497267,0.0,0.0,8.537736462515939e-07,8.537736462515939e-07,0
46.32493928760188,99.12618221237011,51.24451190127583,12.041594578792296,0.0,0.0,0.0,0.0,4
68.8839603971781,151.5585695366646,61.98386886924694,17.029386365926403,0.0,0.0,0.0,1.2074182697257333e-06,3
137.87313008704777,300.13496963866106,152.0690632574555,33.015148038438355,0.0,0.0,0.0,0.0,0
62.0,144.15616532080756,67.11929677819934,13.416407864998739,0.0,0.0,1.2074182697257333e-06,8.537736462515939e-07,2
53.36665625650534,125.01599897613104,51.54609587543949,12.0,0.0,0.0,0.0,0.0,3
60.41522986797286,131.00381673829202,68.24954212300622,18.0,0.0,0.0,1.2074182697257333e-06,0.0,0
109.29318368498559,257.87012234844116,142.67795905464865,42.7551166528639,0.0,1.2074182697257333e-06,0.0,0.0,1
35.35533905932738,79.22752047110903,38.07886552931954,9.055385138137417,0.0,8.537736462515939e-07,8.537736462515939e-07,1.2074182697257333e-06,4
114.6298390472568,254.09643838511394,118.12705024675762,33.0,0.0,8.537736462515939e-07,0.0,0.0,4
70.83078426785913,155.05160431288675,78.44743462982075,30.01666203960727,0.0,0.0,0.0,0.0,0
139.44532978913278,320.3513695928269,178.2638493918495,47.042533945356304,0.0,0.0,8.537736462515939e-07,0.0,1
70.03570517957252,162.19741058352318,108.81176406988355,50.15974481593781,0.0,0.0,8.537736462515939e-07,1.2074182697257333e-06,1
107.70329614269008,229.05457864884517,113.28283188550682,32.0624390837628,0.0,0.0,8.537736462515939e-07,1.2074182697257333e-06,0
80.77747210701756,173.0115603073968,78.5175139698144,23.021728866442675,0.0,0.0,0.0,0.0,0
87.02298546935747,218.51544567833184,117.72000679578642,24.186773244895647,0.0,0.0,0.0,0.0,4
51.97114584074513,128.39003076563228,68.4470598345904,22.02271554554524,0.0,1.2074182697257333e-06,0.0,0.0,1
60.728905802755904,159.26079241294764,75.02666192761077,19.1049731745428,0.0,0.0,0.0,0.0,0
133.55523202031435,291.547594742265,139.2838827718412,49.25444142409901,0.0,0.0,1.2074182697257333e-06,0.0,1
67.08203932499369,139.0323703315167,66.48308055437865,17.029386365926403,0.0,0.0,0.0,1.2074182697257333e-06,4
193.49676999888138,389.7396566940552,183.4693434882242,68.18357573492314,0.0,1.2074182697257333e-06,0.0,0.0,1
81.04319835741924,160.0124995117569,85.84287972802403,31.016124838541646,0.0,0.0,0.0,8.537736462515939e-07,1
30.14962686336267,71.56814934033156,33.83784863137726,10.04987562112089,0.0,1.2074182697257333e-06,0.0,0.0,4
72.09022125087424,159.66214329013624,75.0066663703967,14.560219778561036,0.0,0.0,0.0,0.0,3
63.89053137985315,142.0563268566381,73.97972695272672,22.02271554554524,0.0,0.0,8.537736462515939e-07,0.0,1
34.23448553724738,88.09086218218096,39.92492955535426,8.0,0.0,0.0,8.537736462515939e-07,0.0,3
117.09824934643558,263.2299375071156,124.1491039033307,25.019992006393608,0.0,0.0,8.537736462515939e-07,0.0,3
164.75436261295178,356.0126402250347,203.22647465327935,74.0,0.0,0.0,0.0,0.0,1
98.67117106835208,229.87170334775874,119.05040949110591,42.1070065428546,0.0,0.0,0.0,0.0,2
183.65728953678914,397.0302255496425,209.11719202399405,85.70880934886448,0.0,1.2074182697257333e-06,0.0,0.0,2
47.29693436154187,105.04284840006957,54.589376255824725,19.0,0.0,0.0,8.537736462515939e-07,0.0,4
51.54609587543949,107.01868995647442,45.89117562233506,15.0,0.0,0.0,0.0,0.0,1
43.01162633521314,97.86725703727473,44.10215414239989,15.033296378372908,0.0,0.0,0.0,0.0,3
44.384682042344295,99.04544411531506,42.579337712087536,12.0,0.0,0.0,0.0,0.0,0
111.87939935484101,262.01145013147806,118.53269591129698,37.36308338453881,0.0,1.2074182697257333e-06,0.0,8.537736462515939e-07,2
43.41658669218482,131.06105447462264,80.2807573457052,24.0,0.0,1.2074182697257333e-06,0.0,0.0,1
78.587530817554,183.98369492974098,87.96590248499699,30.066592756745816,0.0,0.0,0.0,0.0,3
113.78049041905207,235.01914815605983,128.39003076563228,49.25444142409901,0.0,0.0,1.2074182697257333e-06,0.0,2
60.40695324215582,142.01408380861386,71.58910531638176,24.020824298928627,0.0,0.0,0.0,0.0,3
44.598206241955516,102.70345661174214,56.08029957123981,22.090722034374522,0.0,0.0,8.537736462515939e-07,8.537736462515939e-07,1
77.41446893184762,186.5502613238588,99.04039579888602,26.076809620810597,0.0,1.2074182697257333e-06,0.0,1.2074182697257333e-06,4
46.57252408878007,99.18165152889924,57.42821606144492,18.027756377319946,0.0,0.0,8.537736462515939e-07,0.0,1
62.80127387243033,145.2205219657332,71.58910531638176,19.0,0.0,1.2074182697257333e-06,0.0,0.0,2
70.83078426785913,147.05441169852742,85.58621384311844,20.0,0.0,0.0,0.0,0.0,1
108.67382389517726,233.10512649875378,110.42191811411355,31.016124838541646,0.0,0.0,0.0,8.537736462515939e-07,2
43.965895873961216,111.07204868912791,51.78802950489621,17.029386365926403,0.0,8.537736462515939e-07,0.0,1.2074182697257333e-06,3
79.05694150420949,205.00243900988104,92.44457799135652,26.019223662515376,0.0,0.0,0.0,1.2074182697257333e-06,0
72.99315036357864,162.02777539668932,76.90253571892151,20.024984394500787,0.0,0.0,0.0,8.537736462515939e-07,2
94.54099639838793,213.283848427395,115.91807451816995,26.019223662515376,0.0,0.0,0.0,1.2074182697257333e-06,1
65.96969000988257,140.22838514366484,62.297672508690084,19.235384061671343,0.0,0.0,8.537736462515939e-07,0.0,2
65.73431371817918,153.26447729333762,60.40695324215582,14.317821063276353,0.0,8.537736462515939e-07,0.0,0.0,3
55.731499172371095,116.27553482998907,57.0701322935211,19.026297590440446,0.0,8.537736462515939e-07,0.0,0.0,0
153.44380078712857,346.11703223042923,155.24174696260025,40.049968789001575,0.0,0.0,8.537736462515939e-07,8.537736462515939e-07,3
144.06942770761603,320.00624993896605,169.24833824885843,57.0087712549569,0.0,8.537736462515939e-07,0.0,0.0,2
35.11409973215888,72.99315036357864,36.013886210738214,11.180339887498949,0.0,0.0,0.0,8.537736462515939e-07,2
31.575306807693888,68.06614430096654,34.92849839314596,13.038404810405298,0.0,0.0,0.0,1.2074182697257333e-06,1
97.082439194738,238.58122306669483,122.38055401083949,39.319206502675,0.0,0.0,8.537736462515939e-07,8.537736462515939e-07,4
103.36827366266692,277.1154993860863,139.48835076808385,31.0,0.0,0.0,0.0,0.0,2
113.77170122662314,263.2299375071156,123.79418403139947,26.019223662515376,0.0,0.0,0.0,1.2074182697257333e-06,3
95.46203433826454,225.17770760001977,110.65260954898443,36.124783736376884,0.0,0.0,0.0,0.0,3
74.81310045707235,170.55790805471318,86.34813257969161,20.223748416156685,0.0,0.0,0.0,0.0,2
121.51131634543344,271.26555254952666,109.88175462741756,24.020824298928627,0.0,1.2074182697257333e-06,8.537736462515939e-07,0.0,3
59.90826320300064,179.5466513193716,86.97700845625813,20.09975124224178,0.0,0.0,0.0,0.0,4
54.817880294662984,129.00387591076478,48.662100242385755,14.0,0.0,0.0,0.0,0.0,3
102.35721762533407,236.4148895480147,120.66896867049125,30.0,0.0,0.0,0.0,0.0,2
133.55523202031435,317.02523558858843,167.5291019494822,57.0087712549569,0.0,0.0,0.0,0.0,0
121.63058825805291,250.04999500099976,125.13193037750197,45.0,0.0,8.537736462515939e-07,8.537736462515939e-07,0.0,1
136.69308687713507,320.3997503120126,177.2935419015594,47.042533945356304,0.0,8.537736462515939e-07,0.0,0.0,1
114.54256850621083,251.3364279208249,116.18089343777659,34.0147027033899,0.0,8.537736462515939e-07,0.0,1.2074182697257333e-06,3
50.00999900019995,119.21828718783037,54.42425929675111,14.142135623730951,0.0,0.0,0.0,8.537736462515939e-07,2
42.7551166528639,89.02246907382428,46.2709412050371,10.0,0.0,8.537736462515939e-07,0.0,0.0,4
115.95257651298655,263.00760445279906,120.50726119201282,32.0624390837628,0.0,0.0,0.0,1.2074182697257333e-06,2
52.46903848937962,127.251719045363,66.70832032063167,23.08679276123039,0.0,8.537736462515939e-07,0.0,0.0,0
44.27188724235731,96.02083107326243,52.773099207835045,16.0,0.0,0.0,0.0,0.0,1
61.84658438426491,143.4015341619468,65.62011886609167,17.11724276862369,0.0,0.0,0.0,0.0,3
36.359317925395686,95.524865872714,43.73785545725808,10.0,0.0,0.0,8.537736462515939e-07,0.0,2
99.46356116689167,241.2073796549351,131.21737689803132,48.093658625644196,0.0,0.0,1.2074182697257333e-06,1.2074182697257333e-06,0
41.23105625617661,94.00531899844816,47.07440918375928,17.0,0.0,0.0,0.0,0.0,3
121.59358535712317,272.18376145538144,129.29423807734048,41.10960958218893,0.0,0.0,0.0,0.0,3
70.21395872616783,164.68454693747074,104.12012293500234,38.118237105091836,0.0,8.537736462515939e-07,0.0,0.0,1
119.54915307102765,250.12796724876648,121.41251994749142,36.124783736376884,0.0,0.0,8.537736462515939e-07,0.0,1
73.97972695272672,190.07366992826755,94.92101980067429,23.08679276123039,0.0,0.0,0.0,0.0,1
128.56515857727553,275.26169366622736,121.92620719107111,33.015148038438355,0.0,0.0,8.537736462515939e-07,0.0,3
86.83317338436964,200.24984394500785,107.91200118615167,28.071337695236398,0.0,0.0,0.0,0.0,1
115.69356075426151,259.43399931389104,110.06361796706484,26.019223662515376,0.0,1.2074182697257333e-06,0.0,1.2074182697257333e-06,2
43.382023926967726,103.75451797391764,44.553338819890925,8.246211251235321,0.0,0.0,0.0,0.0,0
92.5418824100742,239.20702330826325,116.91449867317569,37.33630940518894,0.0,0.0,0.0,8.537736462515939e-07,3
61.0,127.09838708654017,74.0,22.20360331117452,0.0,8.537736462515939e-07,0.0,8.537736462515939e-07,1
106.21205204683694,235.76683396949622,120.07497657713701,46.09772228646444,0.0,0.0,8.537736462515939e-07,0.0,0
70.40596565632774,150.33296378372907,72.03471385380801,26.0,0.0,0.0,0.0,0.0,0
35.014282800023196,82.20097323024831,37.69615364994153,8.246211251235321,0.0,0.0,0.0,0.0,3
48.08326112068523,95.75489543621255,49.03060268852505,18.0,0.0,0.0,0.0,0.0,1
41.23105625617661,93.0,44.40720662234904,17.0,0.0,0.0,8.537736462515939e-07,0.0,4
199.68475154603067,470.5146118878775,240.63457773146402,69.02897942168927,0.0,0.0,0.0,1.2074182697257333e-06,2
75.7099729229908,163.0,79.90619500389191,25.079872407968907,0.0,0.0,0.0,1.2074182697257333e-06,2
91.76055797563569,213.3377603707323,101.20276676059801,31.064449134018133,0.0,0.0,1.2074182697257333e-06,0.0,2
131.24404748406687,292.1095684841563,148.66068747318505,33.0,0.0,0.0,0.0,0.0,4
51.97114584074513,125.09996003196804,55.362442142665635,13.038404810405298,0.0,0.0,0.0,1.2074182697257333e-06,4
309.00647242412253,715.9587976971859,321.9503067245006,95.88534820294495,0.0,0.0,8.537736462515939e-07,0.0,4
134.73306943731373,293.318939040765,130.92364186807515,61.29437168288782,0.0,0.0,0.0,8.537736462515939e-07,1
59.30430001273095,139.43457247038842,68.00735254367721,22.090722034374522,0.0,0.0,0.0,8.537736462515939e-07,0
128.86038956948718,266.1879035568671,149.09057649630307,50.00999900019995,0.0,0.0,0.0,0.0,1
137.5281789307195,312.0833222073874,162.8649747490233,42.579337712087536,0.0,0.0,0.0,0.0,1
94.86832980505137,210.34257771549724,98.12746812182611,27.073972741361768,0.0,0.0,0.0,0.0,3
119.64113005150027,306.0016339825655,175.93464695732902,55.00909015790027,0.0,0.0,8.537736462515939e-07,0.0,1
125.29964086141668,279.3027031734566,147.96283317103658,51.088159097779204,0.0,1.2074182697257333e-06,8.537736462515939e-07,0.0,0
62.6418390534633,148.4082207965583,67.1863081289633,21.0,0.0,8.537736462515939e-07,1.2074182697257333e-06,0.0,0
43.174066289845804,98.0,50.99019513592785,16.0,0.0,0.0,0.0,0.0,4
76.21679604916491,158.31929762350515,77.23341245859851,21.095023109728988,0.0,8.537736462515939e-07,0.0,8.537736462515939e-07,0
149.21461054467824,344.3094538347735,191.84629264074925,70.178344238091,0.0,8.537736462515939e-07,0.0,0.0,2
83.54639429682169,165.14841809717706,78.43468620451031,21.095023109728988,0.0,0.0,8.537736462515939e-07,8.537736462515939e-07,1
77.20103626247513,161.00931650062986,72.3394774656273,15.524174696260024,0.0,0.0,0.0,8.537736462515939e-07,3
109.20164833920778,237.53947040439405,137.44089638822936,49.09175083453431,0.0,0.0,0.0,0.0,0
54.45181356024793,123.4908903522847,70.03570517957252,23.021728866442675,0.0,8.537736462515939e-07,1.2074182697257333e-06,0.0,1
71.02112361825881,177.47675904185314,90.80198235721508,22.090722034374522,0.0,0.0,0.0,8.537736462515939e-07,2
68.59300255857006,147.27525250360293,68.8839603971781,19.026297590440446,0.0,0.0,1.2074182697257333e-06,0.0,4
137.2953021774598,291.1391419922783,143.02796929272262,44.04543109109048,0.0,0.0,1.2074182697257333e-06,0.0,0
63.788713735268246,140.03213916812098,68.8839603971781,17.11724276862369,0.0,0.0,1.2074182697257333e-06,0.0,4
69.63476143421474,156.00320509528,82.97590011563598,21.02379604162864,0.0,0.0,0.0,8.537736462515939e-07,1
287.50652166516153,601.5621331167713,336.88573730569243,112.01785571952357,0.0,8.537736462515939e-07,8.537736462515939e-07,0.0,1
57.48912940721924,121.06609764917675,53.150729063673246,13.038404810405298,0.0,8.537736462515939e-07,0.0,1.2074182697257333e-06,2
175.84083712266613,404.04455199891015,198.47921805569467,81.0,0.0,0.0,0.0,0.0,2
81.21576201698781,211.60340261914504,102.70345661174214,26.076809620810597,0.0,0.0,0.0,1.2074182697257333e-06,3
59.61543424315552,126.3210196285638,60.13318551349163,20.09975124224178,0.0,8.537736462515939e-07,0.0,0.0,2
84.52810183601665,184.04347312523745,93.62157870918435,24.020824298928627,0.0,0.0,0.0,0.0,3
38.600518131237564,95.08417323613851,43.965895873961216,10.0,0.0,0.0,0.0,0.0,3
70.51950084905593,161.31026005806325,84.0535543567314,24.186773244895647,0.0,0.0,0.0,0.0,4
83.43260753446461,169.07394831847986,75.95393340703298,16.0,0.0,0.0,0.0,0.0,2
108.66922287382016,242.10121850168372,139.05754204644924,49.040799340956916,0.0,0.0,0.0,1.2074182697257333e-06,1
41.23105625617661,92.02173656261873,44.40720662234904,14.035668847618199,0.0,0.0,8.537736462515939e-07,0.0,4
35.4682957019364,95.00526301210897,42.720018726587654,13.038404810405298,0.0,0.0,0.0,1.2074182697257333e-06,2
100.62305898749054,246.05080776132397,104.1393297462587,26.0,0.0,0.0,1.2074182697257333e-06,0.0,4
69.85699678629192,142.50614021858848,65.25335240430181,19.0,0.0,1.2074182697257333e-06,1.2074182697257333e-06,0.0,2
71.84010022264724,165.10905486980417,88.68483523128404,26.019223662515376,0.0,8.537736462515939e-07,0.0,1.2074182697257333e-06,1
91.00549433962765,214.1494805036893,104.5609869884557,25.019992006393608,0.0,0.0,8.537736462515939e-07,0.0,4
86.14522621712709,182.0,101.27191120937731,35.0,0.0,0.0,1.2074182697257333e-06,0.0,2
61.61168720299745,150.08331019803634,74.21590126111789,20.024984394500787,0.0,0.0,0.0,8.537736462515939e-07,4
52.3450093132096,137.03284277865654,62.39390995922599,13.152946437965905,0.0,1.2074182697257333e-06,0.0,0.0,3
136.69308687713507,305.785872793365,141.22322755127783,34.058772731852805,0.0,0.0,0.0,1.2074182697257333e-06,3
181.66177363441105,415.04337122763445,174.3244102241565,53.150729063673246,0.0,0.0,8.537736462515939e-07,0.0,3
45.5411901469428,110.01818031580054,56.568542494923804,17.0,0.0,0.0,8.537736462515939e-07,0.0,4
109.37092849564732,231.36551169091732,98.35141076771599,33.13608305156178,0.0,0.0,0.0,0.0,3
80.39900496896712,191.02355875650522,103.58571330062848,33.06055050963308,0.0,1.2074182697257333e-06,0.0,1.2074182697257333e-06,4
51.92301994298868,118.0,63.06346010171025,16.0312195418814,0.0,0.0,8.537736462515939e-07,1.2074182697257333e-06,1
71.47027354082255,167.01197561851666,84.17244204607586,24.0,0.0,8.537736462515939e-07,0.0,0.0,1
96.33794683301072,225.5681715136247,101.24228365658294,21.213203435596427,0.0,8.537736462515939e-07,1.2074182697257333e-06,8.537736462515939e-07,3
